DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P6210;P6210S1;P1366;P756;P756S3;P755;P755S3;P753;P753S3;P1662;P6080;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P1906S9;P3038;P3039
681181;237;1;1;1;48.307889123;3;301;4;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681182;237;1;1;1;47.853343597;6;605;6;2;;2;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681183;237;1;1;1;40.461537244;3;305;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;2
681183;237;2;1;2;40.461537244;1;100;3;2;;1;;1;;;9;3;4;3;4;4;4;4;4;4;1;2
681183;237;3;1;3;40.461537244;3;305;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;2
681183;237;4;1;4;40.461537244;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681183;237;6;1;6;40.461537244;5;511;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681184;237;1;1;1;37.507936563;5;511;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681184;237;2;1;2;37.507936563;4;407;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681185;237;1;1;1;36.345167111;4;407;4;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681185;237;2;1;2;36.345167111;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681185;237;3;1;3;36.345167111;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681186;237;1;1;1;44.217161776;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681186;237;2;1;2;44.217161776;5;511;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681187;237;1;1;1;43.627894615;6;605;4;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681188;237;1;1;1;38.803699909;6;605;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681188;237;2;1;2;38.803699909;6;607;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681189;237;1;1;1;41.63284646;1;100;5;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681189;237;2;1;2;41.63284646;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681190;237;1;1;1;43.627894615;6;607;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681191;237;1;1;1;38.241909011;6;614;3;2;;1;;1;;;9;3;4;3;4;4;4;4;4;4;2;1
681191;237;2;1;2;38.241909011;6;614;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681191;237;3;1;3;38.241909011;6;603;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681191;237;5;1;5;38.241909011;6;602;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681192;237;1;1;1;34.008753943;3;304;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681193;237;1;1;1;47.20405361;3;305;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681193;237;2;1;2;47.20405361;3;305;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;2;1;2
681193;237;3;1;3;47.20405361;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681193;237;4;1;4;47.20405361;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681194;237;1;1;1;30.235161639;6;607;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681194;237;2;1;2;30.235161639;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681195;237;1;1;1;40.631651283;3;305;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681195;237;2;1;2;40.631651283;3;305;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681195;237;3;1;3;40.631651283;3;305;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681196;237;1;1;1;46.656792133;6;607;5;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681197;237;1;1;1;48.15023805;6;605;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681197;237;2;1;2;48.15023805;6;602;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681198;237;2;1;2;48.168101544;6;605;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681198;237;3;1;3;48.168101544;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681198;237;4;1;4;48.168101544;6;605;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681198;237;5;1;5;48.168101544;6;605;6;1;;1;;1;;;9;4;4;4;1;4;4;4;4;4;2;1
681198;237;6;1;6;48.168101544;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681198;237;1;1;1;48.168101544;5;511;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681199;237;5;1;5;38.555290077;4;408;5;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681199;237;1;1;1;38.555290077;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681199;237;2;1;2;38.555290077;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681199;237;3;1;3;38.555290077;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681200;237;1;1;1;31.982260825;4;409;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681200;237;2;1;2;31.982260825;4;409;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681200;237;3;1;3;31.982260825;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681200;237;4;1;4;31.982260825;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681201;237;1;1;1;53.138678036;1;100;4;2;;1;;1;;;9;3;4;3;2;4;4;4;4;4;1;2
681202;237;1;1;1;54.227501998;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681202;237;2;1;2;54.227501998;3;302;4;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681203;237;1;1;1;45.601421545;4;409;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681204;237;1;1;1;55.868520514;3;305;3;1;;1;;1;;;9;2;4;3;2;4;4;3;4;4;2;1
681204;237;2;1;2;55.868520514;3;303;3;1;;1;;1;;;9;4;4;3;2;4;4;4;4;4;1;2
681204;237;3;1;3;55.868520514;5;511;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681205;237;1;1;1;41.530506359;3;301;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681205;237;2;1;2;41.530506359;4;409;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681205;237;3;1;3;41.530506359;4;406;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681206;237;1;1;1;35.755853129;3;301;3;1;;1;;1;;;9;3;4;2;4;4;4;4;3;3;2;1
681206;237;2;1;2;35.755853129;3;304;3;1;;1;;1;;;9;3;3;2;3;3;3;4;3;3;1;2
681206;237;3;2;1;35.755853129;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681207;237;1;1;1;56.122584794;6;603;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681207;237;2;1;2;56.122584794;4;408;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681207;237;3;1;3;56.122584794;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681208;237;1;1;1;47.088384672;6;605;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681209;237;1;1;1;56.459628325;6;602;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681210;237;1;1;1;59.283430417;5;511;4;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681210;237;2;1;2;59.283430417;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681211;237;1;1;1;67.77237078;4;407;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681211;237;2;1;2;67.77237078;3;305;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681211;237;3;1;3;67.77237078;5;511;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681212;237;1;1;1;65.502724013;3;305;6;2;;1;;1;;;1;4;4;3;4;4;4;4;4;3;2;1
681213;237;1;1;1;99.840076745;5;511;6;2;;1;;1;;;1;4;4;4;4;4;4;4;4;4;1;2
681214;237;3;1;3;39.961976303;4;407;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681214;237;1;1;1;39.961976303;3;305;3;1;;1;;1;;;9;3;4;3;3;3;3;4;4;3;2;1
681214;237;2;1;2;39.961976303;5;511;3;1;;1;;1;;;9;3;4;3;3;3;3;4;3;3;1;2
681215;237;1;1;1;58.132426545;5;511;2;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681215;237;2;1;2;58.132426545;4;409;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681216;237;1;1;1;47.654544918;6;602;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681216;237;2;1;2;47.654544918;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681217;237;1;1;1;86.878692287;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681217;237;2;1;2;86.878692287;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681217;237;4;1;4;86.878692287;3;302;4;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681217;237;5;1;5;86.878692287;6;605;6;1;;1;;1;;;9;4;4;4;2;4;4;4;4;4;2;1
681217;237;6;1;6;86.878692287;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681218;237;1;1;1;63.910456586;6;607;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681218;237;2;1;2;63.910456586;6;605;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681218;237;3;1;3;63.910456586;5;511;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681219;237;1;1;1;73.349603371;5;511;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681219;237;2;1;2;73.349603371;4;408;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681220;237;1;1;1;74.65217523;6;602;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681221;237;1;1;1;58.555359619;6;601;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681221;237;2;1;2;58.555359619;6;601;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681221;237;3;1;3;58.555359619;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681222;237;1;1;1;71.579711377;6;602;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681222;237;2;1;2;71.579711377;6;605;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681222;237;3;1;3;71.579711377;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681223;237;1;1;1;40.447109142;1;100;6;1;;1;;1;;;9;2;3;2;3;3;3;3;3;3;1;2
681223;237;2;1;2;40.447109142;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;3;2;1
681223;237;3;1;3;40.447109142;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681223;237;4;1;4;40.447109142;6;602;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681224;237;1;1;1;49.443190155;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681224;237;2;1;2;49.443190155;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681224;237;3;1;3;49.443190155;1;100;6;1;;1;;1;;;9;4;3;4;4;4;1;3;3;4;1;2
681224;237;4;1;4;49.443190155;3;305;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681225;237;1;1;1;43.816123197;5;511;4;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681225;237;2;1;2;43.816123197;3;305;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681225;237;3;1;3;43.816123197;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681226;237;1;1;1;60.834350017;3;303;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681226;237;2;1;2;60.834350017;3;303;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681226;237;3;1;3;60.834350017;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681227;237;1;1;1;44.619672795;5;511;3;3;3;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681227;237;2;1;2;44.619672795;5;511;3;3;3;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681227;237;3;1;3;44.619672795;5;511;6;3;3;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681227;237;4;1;4;44.619672795;4;409;6;3;3;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681228;237;1;1;1;41.472704118;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681229;237;1;1;1;49.780738021;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681230;237;1;1;1;74.860256014;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681231;237;1;1;1;38.646311299;3;305;5;2;;1;;1;;;9;4;4;3;3;4;4;4;4;4;1;2
681232;237;1;1;1;34.126708677;6;606;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681233;237;1;1;1;30.353116373;6;602;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681233;237;2;1;2;30.353116373;6;603;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681234;237;1;1;1;33.616389526;6;605;4;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681234;237;2;1;2;33.616389526;6;606;5;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681234;237;3;1;3;33.616389526;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681235;237;1;1;1;49.279351534;6;610;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681235;237;2;1;2;49.279351534;6;610;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681236;237;1;1;1;54.449139335;6;609;5;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681237;237;1;1;1;34.587646545;5;511;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681237;237;2;1;2;34.587646545;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681238;237;1;1;1;47.234380476;3;303;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681239;237;1;1;1;49.660907123;6;605;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681239;237;2;1;2;49.660907123;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681239;237;3;1;3;49.660907123;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681240;237;1;1;1;42.510942429;3;305;4;1;;1;;1;;;9;4;4;3;3;4;4;4;4;4;1;2
681241;237;1;1;1;49.846509388;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681241;237;2;1;2;49.846509388;4;409;6;1;;1;;1;;;9;4;4;3;3;4;4;4;3;4;1;2
681242;237;1;1;1;34.587646545;5;510;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681242;237;2;1;2;34.587646545;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681243;237;1;1;1;37.941395467;5;511;2;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681243;237;2;1;2;37.941395467;6;602;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681244;237;1;1;1;25.990210088;5;511;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681244;237;2;1;2;25.990210088;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681244;237;3;1;3;25.990210088;3;302;4;2;;1;;1;;;9;4;3;2;3;4;4;4;4;3;2;1
681245;237;1;1;1;41.921743368;3;302;6;2;;1;;1;;;9;3;3;3;3;3;3;3;4;3;2;1
681246;237;1;1;1;27.196478035;3;305;3;2;;1;;1;;;9;4;4;3;2;4;4;1;4;1;2;1
681246;237;2;1;2;27.196478035;3;305;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681246;237;3;1;3;27.196478035;6;610;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681246;237;4;1;4;27.196478035;6;610;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681246;237;5;1;5;27.196478035;6;602;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;;
681247;237;1;1;1;25.332909622;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681247;237;2;1;2;25.332909622;4;409;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681247;237;3;1;3;25.332909622;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681247;237;4;1;4;25.332909622;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681247;237;5;1;5;25.332909622;6;600;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681248;237;1;1;1;20.781550791;6;605;6;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681248;237;2;1;2;20.781550791;6;605;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681248;237;3;1;3;20.781550791;6;603;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681248;237;4;1;4;20.781550791;6;604;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681249;237;1;1;1;56.219070054;3;304;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681249;237;4;1;4;56.219070054;4;406;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681250;237;1;1;1;53.493573714;5;511;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681251;237;1;1;1;40.988900951;4;408;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681251;237;2;1;2;40.988900951;4;408;3;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681251;237;3;1;3;40.988900951;6;605;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681251;237;4;1;4;40.988900951;4;409;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681252;237;1;1;1;47.08023276;6;600;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681252;237;2;1;2;47.08023276;6;600;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681253;237;1;1;1;38.568438798;4;406;5;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681253;237;2;1;2;38.568438798;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681253;237;3;1;3;38.568438798;5;513;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681253;237;4;1;4;38.568438798;5;513;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681254;237;1;1;1;34.008753943;5;511;4;1;;1;;1;;;9;4;4;3;4;4;3;4;4;4;1;2
681255;237;1;1;1;37.941395467;6;605;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681255;237;2;1;2;37.941395467;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681256;237;1;1;1;53.493573714;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681257;237;1;1;1;45.61997453;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681258;237;1;1;1;45.61997453;5;511;5;2;;1;;1;;;1;4;4;2;4;4;4;4;4;4;1;2
681259;237;1;1;1;39.52864272;3;303;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681259;237;2;1;2;39.52864272;3;303;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681259;237;3;1;3;39.52864272;6;604;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681260;237;1;1;1;30.235161639;3;305;4;2;;1;;1;;;9;3;4;3;4;4;4;4;4;3;1;2
681260;237;2;1;2;30.235161639;6;611;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681261;237;1;1;1;43.179005243;6;602;2;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681261;237;2;1;2;43.179005243;5;511;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681261;237;3;1;3;43.179005243;5;510;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681262;237;1;1;1;25.567333582;6;604;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681262;237;2;1;2;25.567333582;6;601;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681262;237;3;1;3;25.567333582;5;510;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681263;237;1;1;1;47.461093039;3;304;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681263;237;2;1;2;47.461093039;3;304;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681263;237;3;1;3;47.461093039;6;600;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681264;237;1;1;1;48.038397979;4;408;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681264;237;2;1;2;48.038397979;4;407;3;1;;1;;1;;;9;4;4;4;3;4;4;4;4;4;1;2
681265;237;1;1;1;42.658385846;6;602;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681266;237;1;1;1;57.33657281;3;302;4;2;;1;;1;;;9;4;4;3;3;4;3;4;3;3;1;2
681266;237;2;1;2;57.33657281;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681266;237;3;1;3;57.33657281;3;305;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681267;237;1;1;1;34.126708677;6;610;6;1;;1;;1;;;9;4;4;2;4;4;4;4;4;4;2;1
681268;237;1;1;1;58.052552357;3;303;3;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681268;237;2;1;2;58.052552357;4;409;3;2;;1;;1;;;9;4;4;3;3;4;4;4;4;4;1;2
681268;237;3;1;3;58.052552357;1;100;6;1;;1;;1;;;9;4;3;4;3;3;1;3;2;4;1;2
681268;237;4;1;4;58.052552357;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681268;237;5;1;5;58.052552357;5;511;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
681269;237;1;1;1;70.029697497;5;510;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681269;237;2;1;2;70.029697497;4;407;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681270;237;1;1;1;42.794350008;5;511;3;1;;1;;1;;;5;4;4;4;4;4;4;4;4;4;1;2
681270;237;2;1;2;42.794350008;5;511;3;2;;1;;1;;;5;4;4;4;4;3;4;4;4;4;2;1
681270;237;3;1;3;42.794350008;4;409;6;1;;1;;1;;;5;4;4;4;4;4;4;4;4;4;;
681271;237;1;1;1;50.331606498;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681271;237;2;1;2;50.331606498;4;408;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681271;237;3;1;3;50.331606498;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681272;237;1;1;1;57.024968162;5;511;6;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681273;237;1;1;1;54.043197726;3;301;3;1;;1;;1;;;9;4;4;3;3;4;4;4;4;3;2;1
681273;237;2;1;2;54.043197726;3;301;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;3;1;2
681274;237;1;1;1;54.779375764;3;305;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681274;237;2;1;2;54.779375764;3;303;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681274;237;3;1;3;54.779375764;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681274;237;4;1;4;54.779375764;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681275;237;1;1;1;44.419806702;3;305;3;1;;1;;1;;;9;4;4;4;3;4;4;4;4;4;2;1
681275;237;2;1;2;44.419806702;3;305;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681275;237;3;1;3;44.419806702;6;602;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681275;237;4;1;4;44.419806702;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681276;237;1;1;1;33.546414232;4;408;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681276;237;2;1;2;33.546414232;3;303;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681276;237;3;1;3;33.546414232;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681276;237;4;1;4;33.546414232;4;409;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
681277;237;2;1;2;58.60615088;4;409;3;2;;1;;1;;;5;4;4;4;4;4;4;4;4;4;2;1
681277;237;1;1;1;58.60615088;5;511;3;1;;1;;1;;;5;4;4;4;3;4;4;4;4;3;1;2
681278;237;1;1;1;49.303042481;3;305;6;2;;1;;1;;;9;4;4;3;4;4;4;4;4;3;1;2
681278;237;2;1;2;49.303042481;5;511;6;1;;1;;1;;;1;4;4;3;4;4;4;4;4;4;1;2
681279;237;1;1;1;33.887676386;5;511;6;2;;1;;1;;;9;4;4;3;3;4;4;4;4;4;1;2
681279;237;2;1;2;33.887676386;6;609;6;1;;1;;1;;;9;4;4;3;3;4;4;4;4;4;1;2
681280;237;1;1;1;42.658385846;6;611;5;2;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
681281;237;1;1;1;37.941395467;5;511;4;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681281;237;2;1;2;37.941395467;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681282;237;1;1;1;27.51660904;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
681282;237;2;1;2;27.51660904;5;511;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681282;237;3;1;3;27.51660904;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
681282;237;4;1;4;27.51660904;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
